dataset_name,model_name,accuracy,model,time
r8-no-stop.txt,MLP 2x180,0.964394268346,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",7.10160207748
r8-no-stop.txt,MLP 2x180,0.960052105949,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",7.20657491684
r8-no-stop.txt,MLP 2x180,0.95874945723,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",7.77225494385
r8-no-stop.txt,MLP 2x180,0.964828484585,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",7.11349916458
r8-no-stop.txt,MLP 2x180,0.962657403387,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",7.71003603935
r8-no-stop.txt,MLP 2x180,0.966999565784,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",7.12883496284
r8-no-stop.txt,MLP 2x180,0.971341728181,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",7.11257314682
r8-no-stop.txt,MLP 3x512,0.964394268346,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",18.6861491203
r8-no-stop.txt,MLP 3x512,0.965262700825,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",17.5598399639
r8-no-stop.txt,MLP 3x512,0.961354754668,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",18.3190538883
r8-no-stop.txt,MLP 3x512,0.964828484585,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",18.0535638332
r8-no-stop.txt,MLP 3x512,0.95874945723,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",18.3463301659
r8-no-stop.txt,MLP 3x512,0.953973078593,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",18.3250792027
r8-no-stop.txt,MLP 3x512,0.963091619627,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",18.3762869835
r8-no-stop.txt,MLP 3x512,0.964394268346,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",18.4872570038
r8-no-stop.txt,MLP 3x512,0.967433782023,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",17.6966500282
r8-no-stop.txt,MLP 3x512,0.971341728181,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",18.8420569897
r8-no-stop.txt,MNB tfidf,0.858445505862,"MultinomialNB(tfidf=True, ngram_n=1)",0.302569150925
r8-no-stop.txt,MNB tfidf,0.866695614416,"MultinomialNB(tfidf=True, ngram_n=1)",0.298257112503
r8-no-stop.txt,MNB tfidf,0.850629613548,"MultinomialNB(tfidf=True, ngram_n=1)",0.298635959625
r8-no-stop.txt,MNB tfidf,0.848458532349,"MultinomialNB(tfidf=True, ngram_n=1)",0.304979085922
r8-no-stop.txt,MNB tfidf,0.851932262267,"MultinomialNB(tfidf=True, ngram_n=1)",0.296805858612
r8-no-stop.txt,MNB tfidf,0.861919235779,"MultinomialNB(tfidf=True, ngram_n=1)",0.29821395874
r8-no-stop.txt,MNB tfidf,0.867129830656,"MultinomialNB(tfidf=True, ngram_n=1)",0.296725988388
r8-no-stop.txt,MNB tfidf,0.857577073383,"MultinomialNB(tfidf=True, ngram_n=1)",0.29673409462
r8-no-stop.txt,MNB tfidf,0.864090316978,"MultinomialNB(tfidf=True, ngram_n=1)",0.303014993668
r8-no-stop.txt,MNB tfidf,0.865392965697,"MultinomialNB(tfidf=True, ngram_n=1)",0.299681901932
r8-no-stop.txt,MNB tfidf 2-gr,0.825010855406,"MultinomialNB(tfidf=True, ngram_n=2)",1.90473890305
r8-no-stop.txt,MNB tfidf 2-gr,0.835866261398,"MultinomialNB(tfidf=True, ngram_n=2)",1.91967511177
r8-no-stop.txt,MNB tfidf 2-gr,0.820668693009,"MultinomialNB(tfidf=True, ngram_n=2)",1.91618895531
r8-no-stop.txt,MNB tfidf 2-gr,0.81893182805,"MultinomialNB(tfidf=True, ngram_n=2)",1.91575193405
r8-no-stop.txt,MNB tfidf 2-gr,0.825879287885,"MultinomialNB(tfidf=True, ngram_n=2)",1.86761689186
r8-no-stop.txt,MNB tfidf 2-gr,0.831524099001,"MultinomialNB(tfidf=True, ngram_n=2)",1.8452091217
r8-no-stop.txt,MNB tfidf 2-gr,0.843682153713,"MultinomialNB(tfidf=True, ngram_n=2)",1.85401916504
r8-no-stop.txt,MNB tfidf 2-gr,0.820668693009,"MultinomialNB(tfidf=True, ngram_n=2)",1.88954997063
r8-no-stop.txt,MNB tfidf 2-gr,0.838471558836,"MultinomialNB(tfidf=True, ngram_n=2)",1.84960198402
r8-no-stop.txt,MNB tfidf 2-gr,0.837168910117,"MultinomialNB(tfidf=True, ngram_n=2)",1.84507799149
r8-no-stop.txt,MNB tfidf 2-gr,0.817629179331,"MultinomialNB(tfidf=True, ngram_n=3)",3.98299121857
r8-no-stop.txt,MNB tfidf 2-gr,0.826313504125,"MultinomialNB(tfidf=True, ngram_n=3)",3.9973320961
r8-no-stop.txt,MNB tfidf 2-gr,0.813287016934,"MultinomialNB(tfidf=True, ngram_n=3)",4.0203371048
r8-no-stop.txt,MNB tfidf 2-gr,0.808510638298,"MultinomialNB(tfidf=True, ngram_n=3)",4.00627183914
r8-no-stop.txt,MNB tfidf 2-gr,0.815892314373,"MultinomialNB(tfidf=True, ngram_n=3)",4.02239489555
r8-no-stop.txt,MNB tfidf 2-gr,0.825879287885,"MultinomialNB(tfidf=True, ngram_n=3)",3.9898750782
r8-no-stop.txt,MNB tfidf 2-gr,0.838037342597,"MultinomialNB(tfidf=True, ngram_n=3)",4.14970207214
r8-no-stop.txt,MNB tfidf 2-gr,0.815023881893,"MultinomialNB(tfidf=True, ngram_n=3)",4.04661297798
r8-no-stop.txt,MNB tfidf 2-gr,0.832392531481,"MultinomialNB(tfidf=True, ngram_n=3)",4.04793310165
r8-no-stop.txt,MNB tfidf 2-gr,0.829353017803,"MultinomialNB(tfidf=True, ngram_n=3)",4.0367372036
r8-no-stop.txt,BNB tfidf,0.802431610942,"BernoulliNB(tfidf=True, ngram_n=1)",0.316452026367
r8-no-stop.txt,BNB tfidf,0.801563178463,"BernoulliNB(tfidf=True, ngram_n=1)",0.306014060974
r8-no-stop.txt,BNB tfidf,0.793747286149,"BernoulliNB(tfidf=True, ngram_n=1)",0.308192968369
r8-no-stop.txt,BNB tfidf,0.790273556231,"BernoulliNB(tfidf=True, ngram_n=1)",0.308986186981
r8-no-stop.txt,BNB tfidf,0.793747286149,"BernoulliNB(tfidf=True, ngram_n=1)",0.314029932022
r8-no-stop.txt,BNB tfidf,0.789839339991,"BernoulliNB(tfidf=True, ngram_n=1)",0.313724994659
r8-no-stop.txt,BNB tfidf,0.800260529744,"BernoulliNB(tfidf=True, ngram_n=1)",0.315049886703
r8-no-stop.txt,BNB tfidf,0.795918367347,"BernoulliNB(tfidf=True, ngram_n=1)",0.317654848099
r8-no-stop.txt,BNB tfidf,0.803300043422,"BernoulliNB(tfidf=True, ngram_n=1)",0.309386968613
r8-no-stop.txt,BNB tfidf,0.798089448545,"BernoulliNB(tfidf=True, ngram_n=1)",0.309416055679
r8-no-stop.txt,MNB,0.954407294833,"MultinomialNB(tfidf=False, ngram_n=1)",0.296545982361
r8-no-stop.txt,MNB,0.948328267477,"MultinomialNB(tfidf=False, ngram_n=1)",0.299705028534
r8-no-stop.txt,MNB,0.951367781155,"MultinomialNB(tfidf=False, ngram_n=1)",0.297624826431
r8-no-stop.txt,MNB,0.955275727312,"MultinomialNB(tfidf=False, ngram_n=1)",0.294111967087
r8-no-stop.txt,MNB,0.947894051238,"MultinomialNB(tfidf=False, ngram_n=1)",0.294917821884
r8-no-stop.txt,MNB,0.945288753799,"MultinomialNB(tfidf=False, ngram_n=1)",0.298077106476
r8-no-stop.txt,MNB,0.959183673469,"MultinomialNB(tfidf=False, ngram_n=1)",0.297228813171
r8-no-stop.txt,MNB,0.955709943552,"MultinomialNB(tfidf=False, ngram_n=1)",0.29833483696
r8-no-stop.txt,MNB,0.951367781155,"MultinomialNB(tfidf=False, ngram_n=1)",0.298489093781
r8-no-stop.txt,MNB,0.951367781155,"MultinomialNB(tfidf=False, ngram_n=1)",0.300127029419
r8-no-stop.txt,MNB bi,0.946591402518,"MultinomialNB(tfidf=False, ngram_n=2)",1.93617796898
r8-no-stop.txt,MNB bi,0.94398610508,"MultinomialNB(tfidf=False, ngram_n=2)",1.92396187782
r8-no-stop.txt,MNB bi,0.940512375163,"MultinomialNB(tfidf=False, ngram_n=2)",1.89725899696
r8-no-stop.txt,MNB bi,0.938775510204,"MultinomialNB(tfidf=False, ngram_n=2)",1.85777115822
r8-no-stop.txt,MNB bi,0.943117672601,"MultinomialNB(tfidf=False, ngram_n=2)",1.83908605576
r8-no-stop.txt,MNB bi,0.934867564047,"MultinomialNB(tfidf=False, ngram_n=2)",1.82378101349
r8-no-stop.txt,MNB bi,0.948762483717,"MultinomialNB(tfidf=False, ngram_n=2)",1.89252185822
r8-no-stop.txt,MNB bi,0.948328267477,"MultinomialNB(tfidf=False, ngram_n=2)",1.84308600426
r8-no-stop.txt,MNB bi,0.946591402518,"MultinomialNB(tfidf=False, ngram_n=2)",1.84382796288
r8-no-stop.txt,MNB bi,0.948762483717,"MultinomialNB(tfidf=False, ngram_n=2)",1.84242415428
r8-no-stop.txt,BNB,0.802431610942,"BernoulliNB(tfidf=False, ngram_n=1)",0.306473970413
r8-no-stop.txt,BNB,0.801563178463,"BernoulliNB(tfidf=False, ngram_n=1)",0.307108879089
r8-no-stop.txt,BNB,0.793747286149,"BernoulliNB(tfidf=False, ngram_n=1)",0.302691936493
r8-no-stop.txt,BNB,0.790273556231,"BernoulliNB(tfidf=False, ngram_n=1)",0.303237199783
r8-no-stop.txt,BNB,0.793747286149,"BernoulliNB(tfidf=False, ngram_n=1)",0.301571846008
r8-no-stop.txt,BNB,0.789839339991,"BernoulliNB(tfidf=False, ngram_n=1)",0.299682855606
r8-no-stop.txt,BNB,0.800260529744,"BernoulliNB(tfidf=False, ngram_n=1)",0.303961038589
r8-no-stop.txt,BNB,0.795918367347,"BernoulliNB(tfidf=False, ngram_n=1)",0.300559997559
r8-no-stop.txt,BNB,0.803300043422,"BernoulliNB(tfidf=False, ngram_n=1)",0.303462982178
r8-no-stop.txt,BNB,0.798089448545,"BernoulliNB(tfidf=False, ngram_n=1)",0.299515008926
r8-no-stop.txt,SVM tfidf,0.964828484585,"SVC(tfidf=True, ngram_n=1, kernel=linear)",9.14893913269
r8-no-stop.txt,SVM tfidf,0.966999565784,"SVC(tfidf=True, ngram_n=1, kernel=linear)",9.05997395515
r8-no-stop.txt,SVM tfidf,0.967433782023,"SVC(tfidf=True, ngram_n=1, kernel=linear)",9.01382803917
r8-no-stop.txt,SVM tfidf,0.967433782023,"SVC(tfidf=True, ngram_n=1, kernel=linear)",9.18456888199
r8-no-stop.txt,SVM tfidf,0.967867998263,"SVC(tfidf=True, ngram_n=1, kernel=linear)",8.98447990417
r8-no-stop.txt,SVM tfidf,0.965262700825,"SVC(tfidf=True, ngram_n=1, kernel=linear)",9.04266095161
r8-no-stop.txt,SVM tfidf,0.970039079462,"SVC(tfidf=True, ngram_n=1, kernel=linear)",9.19377708435
r8-no-stop.txt,SVM tfidf,0.965696917065,"SVC(tfidf=True, ngram_n=1, kernel=linear)",9.13751506805
r8-no-stop.txt,SVM tfidf,0.971341728181,"SVC(tfidf=True, ngram_n=1, kernel=linear)",9.0316028595
r8-no-stop.txt,SVM tfidf,0.974381241858,"SVC(tfidf=True, ngram_n=1, kernel=linear)",9.03415513039
r8-no-stop.txt,SVM tfidf 2-gr,0.963525835866,"SVC(tfidf=True, ngram_n=2, kernel=linear)",21.9845018387
r8-no-stop.txt,SVM tfidf 2-gr,0.963960052106,"SVC(tfidf=True, ngram_n=2, kernel=linear)",21.7802631855
r8-no-stop.txt,SVM tfidf 2-gr,0.965262700825,"SVC(tfidf=True, ngram_n=2, kernel=linear)",21.740789175
r8-no-stop.txt,SVM tfidf 2-gr,0.969170646982,"SVC(tfidf=True, ngram_n=2, kernel=linear)",21.8820970058
r8-no-stop.txt,SVM tfidf 2-gr,0.969170646982,"SVC(tfidf=True, ngram_n=2, kernel=linear)",21.7218298912
r8-no-stop.txt,SVM tfidf 2-gr,0.960052105949,"SVC(tfidf=True, ngram_n=2, kernel=linear)",21.6217670441
r8-no-stop.txt,SVM tfidf 2-gr,0.970039079462,"SVC(tfidf=True, ngram_n=2, kernel=linear)",22.0331068039
r8-no-stop.txt,SVM tfidf 2-gr,0.966131133304,"SVC(tfidf=True, ngram_n=2, kernel=linear)",22.0636680126
r8-no-stop.txt,SVM tfidf 2-gr,0.969170646982,"SVC(tfidf=True, ngram_n=2, kernel=linear)",21.7975940704
r8-no-stop.txt,SVM tfidf 2-gr,0.973512809379,"SVC(tfidf=True, ngram_n=2, kernel=linear)",21.8635270596
r8-no-stop.txt,SVM,0.959183673469,"SVC(tfidf=False, ngram_n=1, kernel=linear)",3.49219703674
r8-no-stop.txt,SVM,0.955275727312,"SVC(tfidf=False, ngram_n=1, kernel=linear)",3.54258990288
r8-no-stop.txt,SVM,0.960920538428,"SVC(tfidf=False, ngram_n=1, kernel=linear)",3.48929691315
r8-no-stop.txt,SVM,0.960052105949,"SVC(tfidf=False, ngram_n=1, kernel=linear)",3.49956607819
r8-no-stop.txt,SVM,0.955709943552,"SVC(tfidf=False, ngram_n=1, kernel=linear)",3.56024909019
r8-no-stop.txt,SVM,0.949630916196,"SVC(tfidf=False, ngram_n=1, kernel=linear)",3.51855278015
r8-no-stop.txt,SVM,0.965696917065,"SVC(tfidf=False, ngram_n=1, kernel=linear)",3.54250001907
r8-no-stop.txt,SVM,0.960486322188,"SVC(tfidf=False, ngram_n=1, kernel=linear)",3.40675282478
r8-no-stop.txt,SVM,0.964394268346,"SVC(tfidf=False, ngram_n=1, kernel=linear)",3.64120793343
r8-no-stop.txt,SVM,0.962657403387,"SVC(tfidf=False, ngram_n=1, kernel=linear)",3.54167509079
r8-no-stop.txt,SVM 2-gr,0.95788102475,"SVC(tfidf=False, ngram_n=2, kernel=linear)",7.99058389664
r8-no-stop.txt,SVM 2-gr,0.956578376031,"SVC(tfidf=False, ngram_n=2, kernel=linear)",8.2429189682
r8-no-stop.txt,SVM 2-gr,0.95831524099,"SVC(tfidf=False, ngram_n=2, kernel=linear)",8.10452985764
r8-no-stop.txt,SVM 2-gr,0.955275727312,"SVC(tfidf=False, ngram_n=2, kernel=linear)",8.3559319973
r8-no-stop.txt,SVM 2-gr,0.953538862353,"SVC(tfidf=False, ngram_n=2, kernel=linear)",8.17183017731
r8-no-stop.txt,SVM 2-gr,0.951801997395,"SVC(tfidf=False, ngram_n=2, kernel=linear)",8.18063116074
r8-no-stop.txt,SVM 2-gr,0.959617889709,"SVC(tfidf=False, ngram_n=2, kernel=linear)",8.19760084152
r8-no-stop.txt,SVM 2-gr,0.960486322188,"SVC(tfidf=False, ngram_n=2, kernel=linear)",8.01240801811
r8-no-stop.txt,SVM 2-gr,0.961788970908,"SVC(tfidf=False, ngram_n=2, kernel=linear)",8.29503297806
r8-no-stop.txt,SVM 2-gr,0.960052105949,"SVC(tfidf=False, ngram_n=2, kernel=linear)",8.25824308395
r52-no-stop.txt,CNN 37d,0.859340659341,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=37, batch_size=32, epochs=30, max_seq_len=1000, embeddings_path=None, units=400)",647.898351908
r52-no-stop.txt,CNN 37d,0.85641025641,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=37, batch_size=32, epochs=30, max_seq_len=1000, embeddings_path=None, units=400)",641.855376005
r52-no-stop.txt,CNN 37d,0.871794871795,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=37, batch_size=32, epochs=30, max_seq_len=1000, embeddings_path=None, units=400)",647.693423986
r52-no-stop.txt,CNN 37d,0.854945054945,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=37, batch_size=32, epochs=30, max_seq_len=1000, embeddings_path=None, units=400)",654.808779001
r52-no-stop.txt,CNN 37d,0.861904761905,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=37, batch_size=32, epochs=30, max_seq_len=1000, embeddings_path=None, units=400)",643.715728998
r52-no-stop.txt,CNN 37d,0.844322344322,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=37, batch_size=32, epochs=30, max_seq_len=1000, embeddings_path=None, units=400)",645.812149048
r52-no-stop.txt,CNN 37d,0.86336996337,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=37, batch_size=32, epochs=30, max_seq_len=1000, embeddings_path=None, units=400)",641.832560062
r52-no-stop.txt,CNN 37d,0.867032967033,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=37, batch_size=32, epochs=30, max_seq_len=1000, embeddings_path=None, units=400)",648.883710146
r52-no-stop.txt,CNN 37d,0.85641025641,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=37, batch_size=32, epochs=30, max_seq_len=1000, embeddings_path=None, units=400)",651.105481148
r52-no-stop.txt,CNN 37d,0.854212454212,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=37, batch_size=32, epochs=30, max_seq_len=1000, embeddings_path=None, units=400)",656.850824833
r52-no-stop.txt,CNN glove,0.927472527473,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=100, batch_size=32, epochs=20, max_seq_len=1000, embeddings_path=../data/glove.6B/glove.6B.100d.txt, units=400)",466.041710854
r52-no-stop.txt,CNN glove,0.90989010989,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=100, batch_size=32, epochs=20, max_seq_len=1000, embeddings_path=../data/glove.6B/glove.6B.100d.txt, units=400)",459.583003044
r52-no-stop.txt,CNN glove,0.926007326007,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=100, batch_size=32, epochs=20, max_seq_len=1000, embeddings_path=../data/glove.6B/glove.6B.100d.txt, units=400)",464.025374889
r52-no-stop.txt,CNN glove,0.917948717949,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=100, batch_size=32, epochs=20, max_seq_len=1000, embeddings_path=../data/glove.6B/glove.6B.100d.txt, units=400)",462.269820929
r52-no-stop.txt,CNN glove,0.924542124542,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=100, batch_size=32, epochs=20, max_seq_len=1000, embeddings_path=../data/glove.6B/glove.6B.100d.txt, units=400)",464.315026999
r52-no-stop.txt,CNN glove,0.928571428571,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=100, batch_size=32, epochs=20, max_seq_len=1000, embeddings_path=../data/glove.6B/glove.6B.100d.txt, units=400)",460.331972122
r52-no-stop.txt,CNN glove,0.916117216117,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=100, batch_size=32, epochs=20, max_seq_len=1000, embeddings_path=../data/glove.6B/glove.6B.100d.txt, units=400)",464.289901972
r52-no-stop.txt,CNN glove,0.924542124542,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=100, batch_size=32, epochs=20, max_seq_len=1000, embeddings_path=../data/glove.6B/glove.6B.100d.txt, units=400)",460.518244028
r52-no-stop.txt,CNN glove,0.920512820513,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=100, batch_size=32, epochs=20, max_seq_len=1000, embeddings_path=../data/glove.6B/glove.6B.100d.txt, units=400)",468.591991901
r52-no-stop.txt,CNN glove,0.916483516484,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=100, batch_size=32, epochs=20, max_seq_len=1000, embeddings_path=../data/glove.6B/glove.6B.100d.txt, units=400)",460.493999958
r52-no-stop.txt,MLP 1x360,0.936263736264,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",16.3995790482
r52-no-stop.txt,MLP 1x360,0.939194139194,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",17.1127178669
r52-no-stop.txt,MLP 1x360,0.941025641026,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",16.3425688744
r52-no-stop.txt,MLP 1x360,0.932600732601,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",17.2056410313
r52-no-stop.txt,MLP 1x360,0.940293040293,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",17.5325639248
r52-no-stop.txt,MLP 1x360,0.93956043956,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",18.1489260197
r52-no-stop.txt,MLP 1x360,0.931135531136,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",17.2863678932
r52-no-stop.txt,MLP 1x360,0.941758241758,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",17.2908260822
r52-no-stop.txt,MLP 1x360,0.940293040293,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",16.6982331276
r52-no-stop.txt,MLP 1x360,0.931501831502,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",17.3022608757
r52-no-stop.txt,MLP 2x180,0.891575091575,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",8.35713195801
r52-no-stop.txt,MLP 2x180,0.899633699634,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",9.05694293976
r52-no-stop.txt,MLP 2x180,0.895238095238,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",8.34365487099
r52-no-stop.txt,MLP 2x180,0.890842490842,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",8.19475889206
r52-no-stop.txt,MLP 2x180,0.900732600733,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",8.78442192078
r52-no-stop.txt,MLP 2x180,0.896336996337,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",8.48178696632
r52-no-stop.txt,MLP 2x180,0.887912087912,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",8.39457607269
r52-no-stop.txt,MLP 2x180,0.89706959707,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",9.00712800026
r52-no-stop.txt,MLP 2x180,0.895238095238,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",8.15566277504
r52-no-stop.txt,MLP 2x180,0.889743589744,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",8.65873599052
r52-no-stop.txt,MLP 3x512,0.930402930403,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",20.1464958191
r52-no-stop.txt,MLP 3x512,0.928205128205,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",21.3180580139
r52-no-stop.txt,MLP 3x512,0.932234432234,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",20.4621040821
r52-no-stop.txt,MLP 3x512,0.928937728938,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",20.7216501236
r52-no-stop.txt,MLP 3x512,0.9336996337,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",20.9213271141
r52-no-stop.txt,MLP 3x512,0.929304029304,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",20.7665419579
r52-no-stop.txt,MLP 3x512,0.927106227106,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",19.8929228783
r52-no-stop.txt,MLP 3x512,0.919047619048,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",21.2918579578
r52-no-stop.txt,MLP 3x512,0.924175824176,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",21.2927291393
r52-no-stop.txt,MLP 3x512,0.918315018315,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",20.1518471241
r52-no-stop.txt,MNB tfidf,0.721245421245,"MultinomialNB(tfidf=True, ngram_n=1)",0.405857086182
r52-no-stop.txt,MNB tfidf,0.71684981685,"MultinomialNB(tfidf=True, ngram_n=1)",0.424073934555
r52-no-stop.txt,MNB tfidf,0.734432234432,"MultinomialNB(tfidf=True, ngram_n=1)",0.423575878143
r52-no-stop.txt,MNB tfidf,0.713186813187,"MultinomialNB(tfidf=True, ngram_n=1)",0.427860021591
r52-no-stop.txt,MNB tfidf,0.72380952381,"MultinomialNB(tfidf=True, ngram_n=1)",0.412254095078
r52-no-stop.txt,MNB tfidf,0.720879120879,"MultinomialNB(tfidf=True, ngram_n=1)",0.403193950653
r52-no-stop.txt,MNB tfidf,0.720512820513,"MultinomialNB(tfidf=True, ngram_n=1)",0.408643960953
r52-no-stop.txt,MNB tfidf,0.736263736264,"MultinomialNB(tfidf=True, ngram_n=1)",0.408254146576
r52-no-stop.txt,MNB tfidf,0.742490842491,"MultinomialNB(tfidf=True, ngram_n=1)",0.420191049576
r52-no-stop.txt,MNB tfidf,0.72967032967,"MultinomialNB(tfidf=True, ngram_n=1)",0.412661790848
r52-no-stop.txt,MNB tfidf 2-gr,0.697802197802,"MultinomialNB(tfidf=True, ngram_n=2)",2.82008314133
r52-no-stop.txt,MNB tfidf 2-gr,0.689377289377,"MultinomialNB(tfidf=True, ngram_n=2)",2.94080305099
r52-no-stop.txt,MNB tfidf 2-gr,0.706593406593,"MultinomialNB(tfidf=True, ngram_n=2)",3.04169011116
r52-no-stop.txt,MNB tfidf 2-gr,0.686813186813,"MultinomialNB(tfidf=True, ngram_n=2)",3.00483894348
r52-no-stop.txt,MNB tfidf 2-gr,0.70293040293,"MultinomialNB(tfidf=True, ngram_n=2)",3.00159597397
r52-no-stop.txt,MNB tfidf 2-gr,0.688278388278,"MultinomialNB(tfidf=True, ngram_n=2)",2.92739510536
r52-no-stop.txt,MNB tfidf 2-gr,0.693406593407,"MultinomialNB(tfidf=True, ngram_n=2)",2.91404390335
r52-no-stop.txt,MNB tfidf 2-gr,0.709157509158,"MultinomialNB(tfidf=True, ngram_n=2)",2.86285614967
r52-no-stop.txt,MNB tfidf 2-gr,0.719413919414,"MultinomialNB(tfidf=True, ngram_n=2)",2.98083519936
r52-no-stop.txt,MNB tfidf 2-gr,0.704029304029,"MultinomialNB(tfidf=True, ngram_n=2)",2.8133020401
r52-no-stop.txt,MNB tfidf 2-gr,0.690842490842,"MultinomialNB(tfidf=True, ngram_n=3)",6.31546521187
